"Country","Site","Season","Date","Time","Time_per","age","sex","sun_shade","tair","tglobe","wind_sp","rh","mrt","clo","met_rate","heat","reas.there","loc_inha","nationality_group"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,12,2,8,1,0,23.34,25.67,0.28,52.5,29.94,1,58,0,"Waiting for someone",1,"Other"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,12,2,5,2,0,22.84,26.98,0.3,51.7,34.65,0.8,93,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,12,2,8,1,0,23.31,26.68,0.22,52.1,31.94,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,12,2,5,2,0,23.31,26.68,0.22,52.1,31.94,1,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,13,2,3,1,0,22.87,25.07,0.27,51.4,29.04,0.8,58,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,13,2,8,1,0,23.41,25.89,0.17,52.2,29.27,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,13,2,1,1,0,23.77,26.2,0.22,49.5,30.04,0.7,198,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,13,2,3,1,0,23.15,27.44,0.1,51.8,31.61,0.8,93,0,"Rest",2,"European"
"Greece","Thessaloniki",4,2002-05-08 22:00:00,13,2,4,2,1,23.87,27.48,0.32,50.3,34.43,1,93,2,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,9,1,3,1,0,20.49,21.9,0.12,60.3,23.54,0.8,58,0,"Just passing",2,"European"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,9,1,6,1,0,20.5,21.35,0.35,63.5,23.23,0.8,93,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,10,1,8,1,0,22.09,27.75,0.21,62.5,36.13,1.2,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,10,1,8,1,0,22.09,27.75,0.21,62.5,36.13,0.8,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,10,1,6,1,0,20.75,22.98,0.23,64.1,26.72,1.1,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,10,1,6,2,0,20.75,22.98,0.23,64.1,26.72,1.2,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,10,1,8,1,0,20.75,22.98,0.23,64.1,26.72,1.2,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,10,1,4,2,1,21.51,25.03,0.21,60.7,30.46,1.2,140,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,11,1,6,1,1,21.27,26.92,0.18,60.4,34.63,1.2,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,11,1,8,1,1,21.27,26.92,0.18,60.4,34.63,0.8,93,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,11,1,8,2,0,21.03,21.94,0.15,59.8,23.15,1,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,11,1,3,1,1,22.34,27.14,0.17,58.5,33.5,0.8,58,1,"Rest",2,"European"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,11,1,4,2,1,22.78,31.05,0.14,57.2,40.3,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,8,1,1,22.79,30.73,0.15,54.4,40.02,1.2,58,1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,6,2,1,22.79,30.73,0.15,54.4,40.02,0.7,58,1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,6,1,0,23.48,25.86,0.27,55.5,30.12,0.7,93,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,1,1,0,23.1,24.74,0.26,55.1,27.66,0.7,198,1,"Sports",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,1,1,0,23.1,24.74,0.26,55.1,27.66,0.7,198,0,"Sports",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,1,1,0,23.1,24.74,0.26,55.1,27.66,0.8,198,0,"Sports",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,8,1,0,22.2,23.07,0.15,58.1,24.21,1.2,140,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,12,2,8,1,0,22.2,23.07,0.15,58.1,24.21,1.2,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,13,2,6,2,0,20.84,22.86,0.35,68,27.21,1.3,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,13,2,8,1,1,21.32,28.5,0.17,66.2,37.75,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,13,2,8,1,1,21.32,28.5,0.17,66.2,37.75,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,13,2,2,1,1,23.32,28.01,0.3,56.8,36.58,0.7,198,1,"Sports",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,13,2,4,2,0,23.69,30.75,0.19,54.6,40.25,0.8,93,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,13,2,6,1,0,23.4,28.73,0.23,54.6,36.99,1.2,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-09 22:00:00,13,2,5,2,0,23.4,28.73,0.23,54.6,36.99,1,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,9,1,3,1,0,19.84,20.59,0.2,70,21.79,1.2,58,-1,"Just passing",2,"European"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,9,1,3,2,0,20.14,21.23,0.18,66.4,22.85,0.8,140,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,9,1,3,1,0,20.25,20.9,0.21,63.6,21.97,0.8,93,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,9,1,6,1,0,20.25,20.9,0.21,63.6,21.97,1.2,140,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,9,1,5,2,0,20.38,20.89,0.21,64.3,21.73,0.8,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,10,1,8,1,1,20.45,21.83,0.14,66,23.59,1,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,10,1,8,1,1,21.56,28.92,0.14,64.9,37.36,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,10,1,4,1,1,22.03,29.49,0.19,63,39.62,1,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,10,1,5,2,0,22.5,28.36,0.3,61.9,38.92,1.1,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,10,1,5,1,0,21.96,23.44,0.24,62.4,25.99,0.7,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,10,1,8,1,0,21.96,23.44,0.24,62.4,25.99,1.2,58,0,"Waiting for someone",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,11,1,6,2,0,22.41,23.69,0.18,60.6,25.55,1,93,1,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,11,1,8,2,0,22.13,26.34,0.3,61.6,34.19,0.8,93,1,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,11,1,8,1,0,22.05,25.72,0.22,63,31.49,1.1,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,11,1,3,1,1,22.93,27.72,0.12,58.9,32.87,0.8,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,11,1,8,1,1,22.93,27.72,0.12,58.9,32.87,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,11,1,2,1,1,23.47,30.74,0.22,56.9,41.37,0.7,198,1,"Sports",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,11,1,1,1,1,23.47,30.74,0.22,56.9,41.37,0.7,198,0,"Sports",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,12,2,6,1,0,23.75,26.79,0.21,56.7,31.42,1,58,1,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,12,2,6,1,0,23.66,26,0.2,55.9,29.51,1,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,12,2,5,2,0,24.04,26.72,0.05,54.9,28.47,1,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,12,2,5,2,0,23.13,25.49,0.27,59.3,29.73,0.7,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,12,2,8,1,0,23.06,25.27,0.19,58.4,28.51,1.2,140,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,12,2,8,1,0,23.53,25.61,0.2,59.6,28.74,1.3,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,12,2,8,1,0,23.53,25.61,0.2,59.6,28.74,1.2,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,13,2,5,1,1,24.19,31.37,0.23,56.8,42.08,1,140,0,"Just passing",2,"European"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,13,2,5,2,0,23.79,27,0.27,56.5,32.64,0.8,58,-1,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-10 22:00:00,13,2,5,2,0,23.79,27,0.27,56.5,32.64,1,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,9,1,3,1,0,25.65,27.06,0.19,49.1,25.65,0.8,58,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,9,1,8,1,0,20.67,22.78,0.16,71.5,25.65,1.3,93,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,9,1,4,2,0,20.67,22.78,0.16,71.5,25.07,1.1,93,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,9,1,3,1,0,20.43,22.24,0.2,73.4,25.07,0.8,58,-1,"Just passing",2,"European"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,10,1,6,1,0,20.43,22.24,0.2,73.4,24.78,1,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,10,1,4,1,0,20.55,22.42,0.14,72.9,24.78,1.2,58,0,"Just passing",2,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,10,1,6,1,0,20.55,22.42,0.14,72.9,24.78,1,58,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,10,1,6,1,0,20.55,22.42,0.14,72.9,35.11,1,58,1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,10,1,5,1,1,21.55,26.81,0.23,68,32.34,1,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,10,1,8,1,1,22.77,27.15,0.14,62.9,32.34,1.2,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,10,1,8,1,1,22.77,27.15,0.14,62.9,26,1.2,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,11,1,8,1,0,22.17,23.92,0.13,63.4,25.03,1.2,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,11,1,8,1,0,21.17,22.88,0.14,64,41.3,1,93,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,11,1,4,2,1,23.43,30.94,0.2,54.2,43.68,1.1,58,1,"Just passing",2,"European"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,11,1,8,1,1,24,32.67,0.18,53.5,44.29,1.2,93,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,11,1,4,1,0,24.52,33.43,0.17,51.8,44.29,1,93,-1,"Just passing",2,"European"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,11,1,5,2,0,24.52,33.43,0.17,51.8,27.7,1.2,140,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,11,1,8,1,0,23.16,25.2,0.14,54.8,27.71,1,140,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,12,1,6,2,0,23.66,25.63,0.11,55.2,30.13,0.8,58,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,12,2,5,2,0,23.64,26.52,0.15,51.3,30.13,0.8,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,12,2,8,2,0,23.64,26.52,0.15,51.3,30.13,1,93,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,12,2,6,1,0,23.64,26.52,0.15,51.3,29.16,0.7,140,-1,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,12,2,4,2,0,23.97,25.75,0.3,50.1,25.51,0.7,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,12,2,5,2,0,23.93,24.52,0.23,50.2,27.87,1.1,140,0,"Just passing",2,"European"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,12,2,8,1,0,24.71,26.07,0.16,48.7,30.67,1.2,140,1,"Rest",2,"European"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,13,2,6,2,0,25.18,27.32,0.22,47.7,45.4,1.1,58,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,13,2,5,2,1,25.13,33.14,0.25,49.1,42.81,1,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-11 22:00:00,13,2,5,2,0,25.22,32.55,0.21,49.6,29.1,0.8,58,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,10,1,3,2,0,20.76,22.1,0.08,70.8,23.32,1.2,58,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,10,1,6,1,0,21.24,23.97,0.11,71.3,26.9,1,58,1,"Work",2,"European"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,10,1,6,2,0,21.24,23.09,0.12,70.3,25.21,1.3,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,10,1,8,2,0,21.67,23.04,0.14,71.1,24.76,1.4,140,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,10,1,3,1,0,21.5,22.99,0.1,72.4,24.52,0.8,58,0,"Work",2,"European"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,3,1,0,21.67,24.06,0.19,74.7,27.6,1.2,58,0,"Waiting for someone",2,"European"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,8,1,0,21.71,23.11,0.19,74.9,25.22,1.2,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,5,2,0,21.33,22.59,0.16,76.4,24.31,1.1,58,-1,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,5,2,0,21.43,23.05,0.17,74.7,25.33,0.8,58,0,"Family",2,"European"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,8,2,0,21.43,23.05,0.17,74.7,25.33,1.1,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,3,2,0,21.68,23.37,0.23,73.8,26.21,1,140,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,3,1,0,21.41,23.11,0.17,72.7,25.5,0.8,93,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,6,1,0,21.25,23.03,0.3,72.6,26.53,1.2,140,-1,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,8,1,0,22.14,23.63,0.23,69.3,26.13,1.2,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,11,1,6,2,0,22.14,23.63,0.23,69.3,26.13,1,140,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,12,2,8,1,0,22.34,24.56,0.19,66.6,27.84,1.2,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,12,2,6,2,0,22.64,25.1,0.21,64.7,28.92,0.8,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,12,2,5,2,0,22.53,24.87,0.25,65,28.91,0.7,58,-1,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,12,2,8,2,0,22.45,24.14,0.22,65.2,26.88,1,198,0,"Family",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,12,2,8,1,0,22.42,23.91,0.27,64,26.65,1.2,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,12,2,6,1,0,22.81,25.27,0.19,61.2,28.87,1,58,0,"Just passing",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,12,2,6,2,0,23.22,26,0.28,59.8,31.06,1,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,13,2,8,1,0,22.77,25.18,0.25,59.7,29.33,1.2,58,-1,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,13,2,8,1,0,23.25,26.39,0.19,59.9,30.91,1.2,58,0,"Waiting for someone",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,13,2,8,1,0,22.96,26.46,0.12,59.6,30.3,1.2,58,0,"Rest",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,13,2,1,1,0,23.29,27.18,0.18,60.1,32.54,1,198,0,"Sports",1,"Other"
"Greece","Thessaloniki",4,2002-05-12 22:00:00,13,2,1,2,0,23.29,27.18,0.18,60.1,32.54,1.1,198,1,"Sports",1,"Other"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,9,1,8,1,1,19.1,24.8,1.12,54.9,46.8,0.46,110,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,9,1,5,NA,1,19.4,24.1,1.1,54.8,42.7,0.63,110,0,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,9,1,8,2,1,19.1,23.6,1.86,54.1,47.1,0.58,110,0,"Pleasure",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,10,1,3,2,1,19.7,25,1.37,52.9,47.9,0.43,110,1,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,10,1,8,2,1,19.5,24.8,1.27,51.1,47,0.61,110,1,"Pleasure",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,10,1,3,1,1,18.6,23.4,1.39,52.5,45,0.68,58,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,10,1,4,2,0,19.4,22.9,0.99,54.6,36.2,0.41,110,0,"Waiting for someone",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,10,1,5,1,0,19.7,23.3,0.7,55.1,34.4,0.46,110,0,"Pleasure",2,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,10,1,7,1,0,18.7,20.9,0.68,57.8,27.8,0.38,110,0,"Work",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,11,1,8,1,0,18.6,20.9,1.25,59.2,31.1,0.57,70,0,"Pleasure",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,11,1,NA,NA,0,19.7,21.5,0.68,59.3,27.1,0.65,110,0,"Rest",2,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,11,1,4,2,1,19.9,25.8,1.39,53.6,51.3,0.46,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,11,1,3,2,1,21.2,28.8,0.89,46,53.2,0.46,110,2,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,11,1,4,1,1,22.7,28.9,1.36,44.6,54.6,0.46,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,12,2,3,1,1,21.8,28.4,1.57,44.4,57.5,0.27,110,1,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,12,2,8,2,1,20.6,26.1,1.98,53,54.8,0.46,110,0,"Pleasure",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,12,2,5,2,0,22,25,0.52,51.1,33,0.65,58,0,"Waiting for someone",1,"European"
"Switzerland","Fribourg",1,2002-06-24 22:00:00,12,2,5,1,0,21.3,24.8,0.78,52.6,36.5,0.46,70,1,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,9,1,7,1,1,17.6,25,0.77,52,48.2,0.27,110,0,"Rest",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,9,1,5,2,1,18,25.9,0.82,48.9,50.6,0.27,110,0,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,9,1,3,1,0,19.1,23.1,0.54,52.3,33.8,0.27,70,-1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,9,1,2,2,0,19.8,23.7,0.43,52.8,32.7,NA,70,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,9,1,3,2,0,18.8,23,0.66,53.3,35.6,0.76,110,0,"Work",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,8,2,1,19.2,24.4,1.55,56.3,48.7,NA,110,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,8,1,1,19.8,26,1.53,47.6,53.8,0.49,58,1,"Work",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,5,1,1,19.4,25,1.3,52.3,48.5,0.46,58,1,"Pleasure",1,"Other"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,4,2,0,18,19.9,0.72,58.7,26.2,0.41,110,1,"Pleasure",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,5,1,0,18.6,20.2,0.69,60.4,25.6,0.46,110,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,3,1,1,19.8,26.4,0.84,52.8,47.8,0.32,110,1,"Pleasure",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,3,1,1,20.2,27.1,0.95,47.5,50.8,0.46,70,0,"Rest",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,10,1,3,1,1,21.3,28.9,0.86,40.4,53.1,0.46,110,1,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,11,1,4,2,0,21.3,27.1,1,43,47.7,0.41,110,1,"Pleasure",2,"Other"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,11,1,5,2,0,20.5,26.5,1.11,44.1,49.3,0.43,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,11,1,7,1,0,20.2,24.9,0.79,43.4,40.2,0.46,110,1,"Pleasure",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,11,1,3,2,0,20.8,25.8,1.17,44,45.6,0.46,110,2,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,11,1,3,1,1,21.7,27.1,1.54,46.1,51.9,0.27,110,NA,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,11,1,5,2,1,21.7,28,1.94,43.4,59.7,0.43,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,12,2,2,1,1,22.6,29,1.13,42.2,52.9,0.27,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,12,2,3,1,0,20.9,22.8,0.4,47.3,27.5,0.27,110,0,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,12,2,6,2,0,20.5,22.5,1.48,48.9,32.5,0.41,110,1,"Work",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,12,2,3,1,1,22.5,30.2,1.08,40.2,57,0.32,110,1,"Pleasure",2,"European"
"Switzerland","Fribourg",1,2002-06-25 22:00:00,12,2,4,1,1,22,28.7,1.47,38.9,57.2,0.32,110,0,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,15,3,5,2,0,25.2,28.2,0.86,38.2,38.4,0.27,110,0,"Rest",2,"Other"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,15,3,2,1,0,25.3,28.3,0.63,38.2,37,0.46,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,15,3,5,2,0,26.1,28.8,0.6,36.2,36.4,0.37,110,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,15,3,2,2,0,26.2,28.8,0.63,35.7,36.2,0.39,110,0,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,15,3,4,2,0,26.5,29.7,0.78,34.3,39.9,0.46,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,15,3,2,1,0,26,28.3,0.63,35.5,34.9,0.41,70,2,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,16,3,4,2,0,25.9,28.8,0.68,40,37.3,0.75,93,1,"Pleasure",1,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,16,3,3,2,1,24.9,28.8,1.93,42.8,49.1,0.43,110,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,16,3,2,2,1,25.5,30,0.97,40.6,45.6,0.46,110,1,"Waiting for someone",1,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,16,3,2,1,1,25.2,29.2,1.74,39.8,49,0.46,110,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,16,2,6,2,1,25.4,30.5,1.58,37,53.3,0.52,99,1,NA,1,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,17,3,2,2,1,25.2,28.2,1.58,36.8,42.5,0.46,58,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,17,3,4,2,1,25.2,28,1.66,37.4,41.5,0.61,110,1,"Pleasure",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,17,3,4,1,0,24.9,27.2,1.5,40.2,38.3,0.32,46,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,17,3,2,2,0,25.1,27.4,1.82,41.4,39.9,0.27,93,1,"Just passing",2,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,17,3,5,1,0,25.4,27.9,2.02,39.7,41.6,0.41,93,0,"Just passing",1,"European"
"Switzerland","Fribourg",1,2002-06-26 22:00:00,17,3,4,2,0,25.3,27.4,2.1,38.7,39.4,0.61,110,1,"Just passing",1,"European"
